Origin,Destination,Distance (km),Travel Time (hours),Bus Number,Departure Time,Intermediate Stops
Colchester,Inverness,480,2.2,AVL752,04:23,"Aberdeen, Cardiff, Bournemouth"
Colchester,Exeter,361,5.9,VKG556,00:27,"Stoke-on-Trent, Derby, Oxford, Bedford"
Colchester,Plymouth,315,5.2,QYG882,20:37,"Exeter, Sheffield, Inverness, Bristol, Middlesbrough"
Colchester,Swansea,84,4.6,AAD516,03:22,"Woking, Newcastle, Colchester, Nottingham, Inverness"
Colchester,Newport,411,2.8,QSD344,21:53,"Derby, Southampton, Newport, Middlesbrough, Brighton"
Colchester,Coventry,105,4.9,SWH315,14:25,"Plymouth, Dundee"
Colchester,Stoke-on-Trent,139,1.8,ERG653,09:19,
Colchester,Wolverhampton,338,1.2,XJN757,17:15,"Glasgow, Derby"
Colchester,Derby,292,0.6,HXS262,17:54,
Colchester,Norwich,492,0.8,CXH129,17:52,"Plymouth, Dundee"
Colchester,Blackpool,173,3.2,WJV709,01:30,"Oxford, Sheffield, Colchester"
Colchester,Middlesbrough,446,5.0,EPC539,08:27,Liverpool
Colchester,Bournemouth,392,0.6,MRO205,12:39,
Colchester,Luton,371,5.2,LQH630,22:31,
Colchester,Reading,388,1.1,XSE779,05:38,"Cambridge, Peterborough"
Colchester,Warrington,323,5.9,EKP219,07:47,"Oxford, Birmingham, Reading, Middlesbrough"
Colchester,Peterborough,130,2.8,YTM992,14:46,"Sheffield, Leicester, Stoke-on-Trent, Leeds"
Colchester,Huddersfield,197,4.8,WTS431,21:34,"Edinburgh, Bristol, Glasgow"
Colchester,Slough,127,4.6,EYN858,04:53,"Dundee, Woking, Colchester, Norwich, Sheffield"
Colchester,Basildon,209,5.5,QHB126,15:26,"Belfast, Wolverhampton, Bournemouth, Inverness"
Colchester,Chelmsford,175,0.8,SVU342,15:49,"Belfast, Leicester"
Colchester,Derry,378,4.2,XFZ810,13:44,Derby
Colchester,Woking,351,1.5,UBF990,14:04,"Middlesbrough, Wolverhampton, Dundee"
Colchester,Rotherham,456,2.7,CMG669,18:40,"Bournemouth, Dundee, Derry, Oxford"
Colchester,Bedford,221,3.0,JPX731,22:34,"Exeter, Chelmsford, Southampton, Liverpool, London"
Derry,London,355,4.0,XJN546,09:39,"Derby, Belfast, Oxford, Chelmsford"
Derry,Manchester,376,4.0,EBT962,08:14,
Derry,Birmingham,399,5.3,WNF303,18:12,
Derry,Liverpool,109,1.8,ZVU992,20:22,"Sheffield, Middlesbrough, Rotherham"
Derry,Leeds,65,5.6,SCV455,08:47,"Sheffield, Southampton, Wolverhampton, Bournemouth"
Derry,Sheffield,473,2.7,NAJ994,08:00,"Swansea, Huddersfield, Colchester"
Derry,Bristol,415,3.4,QVJ702,21:42,"Warrington, Edinburgh, Portsmouth, Sheffield"
Derry,Glasgow,299,2.8,QOV132,04:10,"Brighton, York, Leicester, Cambridge, Swansea"
Derry,Edinburgh,441,1.9,AGA153,03:38,Cardiff
Derry,Cardiff,155,2.9,NNA573,05:01,"Plymouth, Blackpool, Belfast, Birmingham"
Derry,Belfast,109,2.4,NMD624,23:19,"Glasgow, Woking, London"
Derry,Newcastle,312,2.8,IBD772,13:22,
Derry,Southampton,429,2.9,MSS976,14:48,"Cardiff, Peterborough"
Derry,Portsmouth,77,1.1,GOZ750,09:09,"Chelmsford, Colchester, Bedford, Leeds, Bristol"
Derry,Nottingham,217,2.7,LHC208,12:28,
Derry,Brighton,271,4.2,RUQ934,03:20,
Derry,Leicester,218,1.2,WJF109,11:09,
Derry,Oxford,368,5.4,AZG226,02:26,"Derry, Edinburgh, Blackpool, Colchester, Newcastle"
Derry,Cambridge,122,2.0,RGZ865,16:37,Glasgow
Derry,York,322,3.1,MWO929,04:16,
Derry,Aberdeen,130,1.0,LVH105,09:51,Brighton
Derry,Dundee,266,5.6,CXO973,17:48,"Wolverhampton, Exeter, Woking, York"
Derry,Inverness,245,2.3,UBN674,11:35,"Warrington, Coventry, Rotherham, Swansea, York"
Derry,Exeter,178,5.1,PQI915,05:35,"Colchester, Plymouth, Newcastle, Peterborough, Belfast"
Derry,Plymouth,392,1.3,SMY827,17:27,"Newcastle, Norwich, Cardiff"
Derry,Swansea,169,4.2,WZX923,00:47,Woking
Derry,Newport,61,4.1,ELY189,03:45,"Edinburgh, Plymouth, Exeter, Manchester, Cambridge"
Derry,Coventry,486,2.9,TFV924,12:20,"Inverness, Stoke-on-Trent, Birmingham, Aberdeen, Reading"
Derry,Stoke-on-Trent,202,1.6,DJX826,14:24,"Manchester, Bedford, Blackpool, Warrington"
Derry,Wolverhampton,261,2.1,DGN199,07:27,
Derry,Derby,143,5.9,OYO963,02:22,"Liverpool, Southampton, Exeter, Glasgow, Blackpool"
Derry,Norwich,404,0.7,OBE798,08:57,"Swansea, Colchester, Portsmouth, Derry"
Derry,Blackpool,382,3.5,PHB710,01:06,Newport
Derry,Middlesbrough,386,2.3,BFW846,11:35,
Derry,Bournemouth,256,3.4,OFT740,20:55,Glasgow
Derry,Luton,134,5.4,PYA612,13:25,Blackpool
Derry,Reading,216,3.9,DZB599,17:08,
Derry,Warrington,263,3.1,SRO931,02:06,"Inverness, Basildon, Newcastle"
Derry,Peterborough,378,3.1,IVV152,06:09,"Sheffield, Plymouth, Leicester"
Derry,Huddersfield,425,4.9,VUI573,14:26,"Chelmsford, Birmingham, Edinburgh, Woking"
Derry,Slough,347,4.0,CJO514,13:56,"Newcastle, Dundee, Coventry, Peterborough"
Derry,Basildon,72,3.5,GZJ101,15:55,"Cardiff, Norwich, Portsmouth, Brighton, Edinburgh"
Derry,Chelmsford,234,5.3,NSW377,17:44,Belfast
Derry,Colchester,153,2.0,AOD766,13:18,"Nottingham, Swansea"
Derry,Woking,377,2.9,TIM191,20:50,"Reading, Middlesbrough, Dundee, Colchester, Glasgow"
Derry,Rotherham,155,2.5,PAC935,21:44,"York, Colchester, Brighton, Aberdeen"
Derry,Bedford,103,5.9,NPI876,04:02,Manchester
Woking,London,322,1.8,UCI371,20:34,"York, Woking, Coventry"
Woking,Manchester,56,3.6,VVL445,12:06,"Woking, Basildon, Bristol, Derry, Liverpool"
Woking,Birmingham,241,4.8,ZHO271,03:44,Bedford
Woking,Liverpool,53,0.8,FXL582,01:37,"Leeds, Warrington, Swansea, Bristol, Cardiff"
Woking,Leeds,149,4.8,NAY326,14:53,"Inverness, Birmingham, Luton"
Woking,Sheffield,64,5.0,BUS207,12:25,"Manchester, Belfast, Dundee, Newcastle, Birmingham"
Woking,Bristol,148,2.6,PEB910,23:09,Bristol
Woking,Glasgow,352,1.4,TMG533,17:41,"Coventry, Nottingham"
Woking,Edinburgh,81,0.6,QVV207,16:30,"Liverpool, Bournemouth"
Woking,Cardiff,447,4.9,SPG586,06:16,Middlesbrough
Woking,Belfast,439,3.7,CGN769,07:30,"Bournemouth, Cambridge, Brighton, Rotherham"
Woking,Newcastle,265,4.5,OUN440,19:10,Derry
Woking,Southampton,196,2.7,XVK366,10:15,
Woking,Portsmouth,453,4.0,BPK168,07:13,"Wolverhampton, Exeter"
Woking,Nottingham,460,0.9,UQN232,02:28,
Woking,Brighton,221,2.0,CEQ448,01:28,"Aberdeen, Bristol, Woking"
Woking,Leicester,268,4.2,YCT942,07:37,"Woking, York, Newcastle"
Woking,Oxford,176,0.7,ZUO438,06:53,
Woking,Cambridge,135,1.6,BLO682,21:36,"Norwich, Cardiff, Woking"
Woking,York,308,3.7,PIX930,14:14,
Woking,Aberdeen,334,4.6,PRH802,07:37,"Blackpool, Warrington"
Woking,Dundee,396,2.7,JNS423,04:43,"Brighton, Bedford"
Woking,Inverness,453,3.7,YJI323,00:51,"Birmingham, Manchester"
Woking,Exeter,261,3.6,QVE347,05:46,"Luton, Liverpool"
Woking,Plymouth,165,2.8,VTV200,19:53,"Cardiff, Leeds"
Woking,Swansea,469,0.8,OYN249,18:49,"Derby, Newport, Coventry"
Woking,Newport,378,5.2,HYX117,20:00,Colchester
Woking,Coventry,156,4.6,MKX668,21:11,"Blackpool, Swansea"
Woking,Stoke-on-Trent,312,5.4,QLC610,10:53,"Middlesbrough, Huddersfield"
Woking,Wolverhampton,223,4.1,OON978,12:20,"Brighton, Leicester, Liverpool"
Woking,Derby,353,2.7,GTX701,19:18,Leicester
Woking,Norwich,316,5.6,VLS732,21:24,"Portsmouth, Huddersfield"
Woking,Blackpool,77,6.0,NTX200,08:46,"Newport, Bedford, Aberdeen, Basildon, Manchester"
Woking,Middlesbrough,490,2.4,GBO879,10:32,Huddersfield
Woking,Bournemouth,271,0.7,DBG750,20:15,"Sheffield, Swansea"
Woking,Luton,117,3.1,NUE368,06:18,"Cambridge, Basildon, Slough, Swansea"
Woking,Reading,457,5.4,NJK332,01:35,
Woking,Warrington,62,2.7,TZE550,07:52,"Chelmsford, Swansea, Aberdeen, Rotherham, Bournemouth"
Woking,Peterborough,158,1.5,QZM468,19:35,"Wolverhampton, Cambridge, Leeds, Southampton"
Woking,Huddersfield,98,1.8,IIP911,10:10,"Middlesbrough, Edinburgh, York, Brighton, Swansea"
Woking,Slough,424,4.1,BMF990,23:30,"Belfast, Wolverhampton, Slough, Edinburgh"
Woking,Basildon,297,1.1,BZH904,19:42,"Peterborough, Colchester, Derby, Newcastle, Southampton"
Woking,Chelmsford,251,3.3,JEX677,17:20,"York, Brighton"
Woking,Colchester,100,3.6,ATK726,02:21,"Derby, Aberdeen"
Woking,Derry,329,5.2,APW932,20:24,"Nottingham, Southampton, Slough, Bournemouth, Newcastle"
Woking,Rotherham,355,4.1,VGG863,23:09,"Plymouth, Huddersfield, Slough, Swansea, London"
Woking,Bedford,154,3.1,EUD744,19:04,"Bristol, Norwich, Sheffield"
Rotherham,London,251,1.9,LAL886,18:52,Stoke-on-Trent
Rotherham,Manchester,443,2.3,JKY233,13:59,"Middlesbrough, Birmingham"
Rotherham,Birmingham,405,0.5,TNF964,22:14,"Norwich, Edinburgh, Aberdeen, Chelmsford"
Rotherham,Liverpool,248,3.9,FEU105,00:43,"Basildon, Edinburgh, Peterborough, Plymouth"
Rotherham,Leeds,209,1.8,YGK208,21:16,"Cardiff, Manchester"
Rotherham,Sheffield,230,2.2,GLN986,13:28,"Birmingham, Brighton, Cambridge, Derby, Oxford"
Rotherham,Bristol,153,3.5,JBQ269,06:19,"Coventry, Inverness, Sheffield, Warrington"
Rotherham,Glasgow,103,2.5,GEA473,03:10,Cambridge
Rotherham,Edinburgh,171,1.2,DAE214,02:18,"York, Southampton, Bedford, Sheffield"
Rotherham,Cardiff,204,2.0,FUB962,18:09,"Bristol, Swansea"
Rotherham,Belfast,240,2.2,NBB429,05:05,Glasgow
Rotherham,Newcastle,400,4.8,RPI350,14:48,"Portsmouth, Cardiff, Rotherham"
Rotherham,Southampton,141,2.7,RKS990,12:51,"Edinburgh, Brighton, Chelmsford, Cambridge"
Rotherham,Portsmouth,75,5.7,APG424,13:33,"Blackpool, Liverpool, Bristol, Stoke-on-Trent"
Rotherham,Nottingham,483,5.0,VYK319,04:01,"Birmingham, Bournemouth, Peterborough, Derry"
Rotherham,Brighton,265,3.5,SQW606,08:08,"Middlesbrough, Exeter, London"
Rotherham,Leicester,323,3.5,KCX229,19:03,"Oxford, Rotherham, Plymouth, Southampton"
Rotherham,Oxford,410,5.4,MPK862,12:42,"Nottingham, Blackpool, Derry"
Rotherham,Cambridge,244,0.5,LTK902,07:45,"Newcastle, Bournemouth, Brighton, Birmingham"
Rotherham,York,341,2.3,GOO639,11:40,Edinburgh
Rotherham,Aberdeen,399,2.1,UEZ722,15:35,Woking
Rotherham,Dundee,326,4.4,QDQ337,17:41,"Coventry, Southampton, Rotherham, Swansea"
Rotherham,Inverness,259,5.5,ZNC493,14:48,"Nottingham, Edinburgh, Birmingham, Belfast"
Rotherham,Exeter,108,5.8,YGO248,22:52,"Nottingham, Derry"
Rotherham,Plymouth,238,5.6,NRE957,21:59,"Blackpool, Glasgow"
Rotherham,Swansea,114,4.3,CZU148,09:59,"Woking, Bristol, Peterborough, Basildon, Newcastle"
Rotherham,Newport,475,5.9,BQO596,09:45,Bournemouth
Rotherham,Coventry,496,3.6,MLM971,10:11,Oxford
Rotherham,Stoke-on-Trent,162,2.7,OAM352,09:26,"Sheffield, Leicester, Middlesbrough, Plymouth"
Rotherham,Wolverhampton,240,2.0,MBJ632,05:22,Southampton
Rotherham,Derby,243,0.8,WMY459,13:46,"London, Newcastle"
Rotherham,Norwich,274,5.5,QLP980,03:08,"Dundee, Chelmsford, Rotherham, Nottingham, Peterborough"
Rotherham,Blackpool,499,1.9,XQA890,10:05,"Bedford, Cambridge"
Rotherham,Middlesbrough,125,0.5,IHU333,11:30,"Bedford, Cardiff"
Rotherham,Bournemouth,283,1.7,WYZ238,15:03,"Chelmsford, Middlesbrough, Bristol, Dundee, Huddersfield"
Rotherham,Luton,412,4.0,LUM396,11:28,"Aberdeen, Norwich, Manchester, Coventry, Basildon"
Rotherham,Reading,412,2.6,QHF743,05:27,"Newport, Cardiff"
Rotherham,Warrington,410,3.6,JDB908,03:13,"Inverness, Coventry, Middlesbrough"
Rotherham,Peterborough,397,5.8,TMP888,18:31,"Reading, Derry"
Rotherham,Huddersfield,473,4.7,DCQ749,05:27,"Swansea, Nottingham, Leicester, Norwich, Reading"
Rotherham,Slough,333,2.9,FPN722,00:12,"Exeter, London, Middlesbrough, Luton"
Rotherham,Basildon,265,4.8,BWN626,22:33,"Peterborough, Woking, Luton, Derby, Cambridge"
Rotherham,Chelmsford,116,4.1,BUO569,05:18,"Southampton, Basildon, Huddersfield, Leicester"
Rotherham,Colchester,418,5.2,YYF612,13:01,
Rotherham,Derry,132,3.4,BHQ528,21:26,"London, Bournemouth, Swansea, Exeter, Leicester"
Rotherham,Woking,130,1.7,WFP293,06:33,"Newport, Wolverhampton, London"
Rotherham,Bedford,466,5.6,DQD655,15:34,"Swansea, Chelmsford"
Bedford,London,78,2.9,FWV454,19:15,"Sheffield, Plymouth"
Bedford,Manchester,181,2.2,PSM625,11:43,Plymouth
Bedford,Birmingham,401,4.8,JOM559,07:45,"Blackpool, Derby"
Bedford,Liverpool,493,3.9,TGB948,17:30,
Bedford,Leeds,394,5.9,CYY512,22:51,"Leicester, Exeter, Stoke-on-Trent, Peterborough, Colchester"
Bedford,Sheffield,277,1.9,EHJ297,22:50,
Bedford,Bristol,334,4.1,TUX904,20:52,"Dundee, Wolverhampton, Portsmouth, Nottingham"
Bedford,Glasgow,425,1.7,OMS752,04:37,"Warrington, Stoke-on-Trent"
Bedford,Edinburgh,245,0.8,BGF505,12:14,"Stoke-on-Trent, Leicester"
Bedford,Cardiff,139,4.6,CEM299,13:11,"Woking, Nottingham, Luton, Slough, York"
Bedford,Belfast,212,2.1,QWC849,23:01,
Bedford,Newcastle,106,2.4,MJO472,21:37,Woking
Bedford,Southampton,170,5.5,XQW748,20:09,
Bedford,Portsmouth,359,1.0,YQO551,12:19,"Basildon, Brighton, Manchester, Sheffield, Leicester"
Bedford,Nottingham,213,0.6,ODA134,17:05,Cardiff
Bedford,Brighton,451,4.4,SSQ361,08:40,Newport
Bedford,Leicester,416,2.3,PEF512,02:58,Peterborough
Bedford,Oxford,460,2.0,QXH177,19:57,"Cambridge, Plymouth, Aberdeen"
Bedford,Cambridge,106,2.5,PPZ656,04:40,"Liverpool, Inverness"
Bedford,York,122,0.8,YPS736,03:09,Wolverhampton
Bedford,Aberdeen,479,4.2,COP867,08:26,"Manchester, Birmingham, Glasgow, Sheffield"
Bedford,Dundee,282,1.7,ETR985,02:23,"Huddersfield, Colchester, London, Leeds, Woking"
Bedford,Inverness,457,4.2,OVZ492,15:44,
Bedford,Exeter,351,5.9,VRZ715,23:13,"Plymouth, Southampton, London, Stoke-on-Trent"
Bedford,Plymouth,364,3.5,ZET198,23:10,"Newcastle, Leicester, Luton, Woking"
Bedford,Swansea,210,3.7,WVQ234,22:19,"Warrington, Cambridge, Bournemouth, Leicester, Reading"
Bedford,Newport,168,3.1,WCT221,11:47,"Derby, Stoke-on-Trent, Dundee"
Bedford,Coventry,175,0.8,RNR281,03:36,"Manchester, Colchester, Rotherham"
Bedford,Stoke-on-Trent,138,4.2,OSA922,16:31,"Basildon, Plymouth, Cambridge, Edinburgh, Luton"
Bedford,Wolverhampton,144,4.3,DTD934,05:11,Wolverhampton
Bedford,Derby,235,3.5,VDN349,23:30,"Stoke-on-Trent, Leicester, Leeds, Portsmouth"
Bedford,Norwich,419,4.8,NKC530,15:09,"Leeds, Sheffield"
Bedford,Blackpool,484,1.2,OIU918,18:33,"Wolverhampton, Norwich, Slough, Colchester, Dundee"
Bedford,Middlesbrough,295,1.1,DIY922,18:53,
Bedford,Bournemouth,96,1.7,MVA203,00:04,"Cambridge, London"
Bedford,Luton,480,2.3,TAU650,02:10,Peterborough
Bedford,Reading,90,5.0,MXC625,00:01,
Bedford,Warrington,57,2.8,YFL744,18:19,
Bedford,Peterborough,435,1.0,QSY269,23:17,"Huddersfield, York"
Bedford,Huddersfield,145,1.8,ZNQ152,22:56,"Rotherham, York, Derby, Liverpool"
Bedford,Slough,194,1.4,WNP101,13:18,"Bedford, Colchester, Reading"
Bedford,Basildon,302,2.1,LRJ212,09:21,"Liverpool, Slough, Belfast"
Bedford,Chelmsford,363,3.2,PAP200,09:27,
Bedford,Colchester,108,1.6,DWH407,23:10,Plymouth
Bedford,Derry,52,5.5,UVS198,07:12,"Dundee, Derry, Southampton"
Bedford,Woking,343,1.8,KCN678,05:44,"Glasgow, Stoke-on-Trent, Plymouth, Birmingham, Reading"
Bedford,Rotherham,145,1.8,VKR656,09:25,"Newcastle, Bournemouth, Newport, Bedford, Bristol"
